Record ID,Property Address,Deal Type,Review Date ( AEST ),Unit Number(s),Street Number,Street Name,Suburb Name,State,Why this property?,Google Map,Bed (Primary),Bed (Secondary),Bath (Primary),Bath (Secondary),Land Size,Title,Body corp $ (per quarter),Garage (Primary),Garage (Secondary),Car-port (Primary),Car-port (Secondary),Car-space (Secondary),Car-space (Primary),Zoning,Flood,Bushfire,Mining,Other (Overlay),Special Infrastructure,Due Diligence Acceptance,Asking,Created At ( AEST ),Updated At ( AEST ),folder_link
"6971b51908c9ca4461465511","Lot 245, Units A&B, 49 Mackenzie Dr Maroochydore QLD 4558","01 H&L Comms","","A&B","49","Mackenzie Dr","Maroochydore","QLD","Strong Capital Growth  \nMaroochydore has experienced significant capital growth over recent years, signaling a robust upward trend in property values. The suburb's strategic location within the Sunshine Coast Regional LGA, combined with ongoing urban development initiatives, ensures continued appreciation of asset values. Investors can expect steady returns as demand for properties in this area remains strong, driven by both local and interstate buyers seeking to capitalize on the area's growth potential.\n\nImpressive Rental Yield  \nThe rental market in Maroochydore offers compelling yields, making it an attractive option for investors seeking reliable income streams. With increasing demand for rental properties driven by a growing population and limited housing supply, landlords are well-positioned to secure competitive rental returns. This trend is supported by the suburb's appeal to both young professionals and families, ensuring a diverse tenant base.\n\nLow Vacancy Rates  \nMaroochydore boasts low vacancy rates, highlighting a high degree of rental demand and tenant retention. This metric reflects the suburb's desirability and the strong demand for rental housing, ensuring consistent occupancy and minimizing the risk of extended vacancies. Such conditions provide investors with confidence in the stability and predictability of rental income.\n\nStrategic Infrastructure Investment  \nThe Sunshine Coast Regional Council has invested heavily in infrastructure projects that enhance Maroochydore's connectivity and livability. Notable developments include the expansion of the Maroochydore CBD and improved transport links, which are set to drive further economic growth. These enhancements not only increase the area's attractiveness to potential tenants but also contribute to long-term property value appreciation.\n\nAffordability Advantage  \nCompared to other coastal regions in Queensland, Maroochydore offers an affordability advantage, presenting an opportunity for investors to acquire properties at competitive prices. This affordability, combined with strong growth prospects, positions Maroochydore as a savvy investment choice for those looking to enter the market or expand their portfolio. The potential for capital appreciation is notable as more buyers are drawn to the area for its value proposition.\n\nExcellent Transport Access  \nMaroochydore is well-served by a comprehensive transport network, including proximity to major highways and public transport systems. The ease of access to Brisbane and other parts of the Sunshine Coast makes the area highly attractive to commuters, enhancing its appeal to a wide range of tenants. This accessibility ensures that properties remain in demand, supporting sustained rental income and long-term investment success.\n\nHigh Tenant Demand  \nThere is strong tenant demand in Maroochydore, driven by a combination of lifestyle appeal, employment opportunities, and educational facilities. The suburb's vibrant community and proximity to beaches and amenities make it particularly attractive to young professionals and families. This consistent demand ensures that rental properties are quickly occupied, reducing turnover times and maximizing rental returns for investors.","https://www.google.com/maps/search/?api=1&query=49%20MACKENZIE%20DR%2C%20MAROOCHYDORE%20QLD%204558","4","2","3","1.5","460","Torrens","","1","1","","","","","Emerging Community Zone","No","No","No","No","No","Yes","","Jan 22 2026 04:26 PM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1FoYXTlb83nhEXYJe3FXJSnF7XSc8sCSy"
"6971b12f8c6d759507b963b0","Lot 3434, Units 1&2, 41 Mackenzie Dr Maroochydore QLD 4558","01 H&L Comms","","1&2","41","Mackenzie Dr","Maroochydore","QLD","Strong Capital Growth  \nMaroochydore has been experiencing significant capital growth, driven by its evolving status as a major urban center within the Sunshine Coast Regional LGA. The area's strategic developments, such as the new Maroochydore City Centre, are expected to further boost property values. Investors can anticipate strong capital appreciation as the suburb continues to transform into a vibrant hub for business and lifestyle.\n\nRobust Rental Yield  \nThe suburb of Maroochydore offers investors favorable rental yields, attributed to its desirable coastal lifestyle and growing population. The demand for rental properties remains high, supported by a diverse demographic including professionals, families, and retirees. This assures investors of steady rental income and attractive returns on investment.\n\nLow Vacancy Rates  \nMaroochydore boasts low vacancy rates, indicative of a high demand for residential properties in the area. The consistent influx of new residents attracted by employment opportunities and lifestyle benefits ensures that properties are tenanted quickly. Low vacancy rates enhance the stability of rental income, making it a secure investment location.\n\nOngoing Infrastructure Investment  \nSignificant infrastructure investments in Maroochydore, such as the development of the new city center, airport upgrades, and transportation enhancements, are transforming the suburb into a key economic zone. These projects are expected to attract businesses and residents alike, boosting property values and creating a dynamic environment for investors. Such investments indicate a long-term commitment to growth and sustainability, presenting a strategic advantage for real estate investments.\n\nAffordability Advantage  \nCompared to other coastal hotspots, Maroochydore offers a more affordable entry point for property investors. This affordability, combined with the potential for capital growth, provides a compelling value proposition for investors looking to maximize their return on investment. The relative affordability also broadens the market for potential tenants, increasing rental demand.\n\nExcellent Transport Access  \nMaroochydore's well-established transportation network, including the Sunshine Motorway and proximity to the Sunshine Coast Airport, enhances its connectivity to other major regions. This accessibility makes it an attractive location for residents who commute for work or travel frequently. Properties in such well-connected areas are highly sought after, ensuring sustained demand and rental interest.\n\nHigh Tenant Demand  \nThe strong tenant demand in Maroochydore is fueled by its appealing lifestyle offerings, including beautiful beaches, shopping precincts, and recreational facilities. The area's growing reputation as a lifestyle destination attracts a diverse tenant pool, ensuring a broad market for rental properties. This high demand underscores the suburb's potential for stable and lucrative rental returns for investors.","https://www.google.com/maps/search/?api=1&query=41%20mcksnzie%20drive%20mroochydore%20QLD","3","1","2.5","1","398","Torrens","","1","1","","","","","Emerging Community Zone","No","No","No","No","No","Yes","","Jan 22 2026 04:10 PM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1xn9jtGu_Ca7al46DNWXiUXS45sOGC2fJ"
"6971ad1d08c9ca622046367f","49 Mackenzie Dr Maroochydore QLD 4558","03 Internal with Comms","","","49","Mackenzie Dr","Maroochydore","QLD","Strong Capital Growth  \nMaroochydore has experienced a consistent upward trend in property values, driven by its strategic location within the Sunshine Coast Regional LGA. This area has seen substantial appreciation over recent years, with the potential for continued growth supported by demographic trends and infrastructural improvements. Investors can capitalize on this momentum, ensuring a robust return on investment as the suburb continues to develop.\n\nRobust Rental Yield  \nThe rental market in Maroochydore boasts a strong yield, reflective of both high tenant demand and competitive rental rates. Investors can expect reliable rental income streams, which are bolstered by the area's popularity among both locals and seasonal visitors. This makes Maroochydore an attractive proposition for those seeking steady cash flow from their property investments.\n\nLow Vacancy Rates  \nMaroochydore consistently reports low vacancy rates, a testament to its desirability among renters. This low vacancy environment reduces the risk of prolonged periods without tenants, ensuring that investors can maintain occupancy and maximize rental income. The sustained demand for rental properties underscores the suburb’s appeal to a diverse tenant base.\n\nInfrastructure Investment  \nSignificant infrastructure developments in the Sunshine Coast Regional LGA, including transport and urban amenities, enhance Maroochydore's appeal as a thriving urban center. These improvements not only boost property values but also attract a steady influx of residents and businesses, thereby increasing the area’s attractiveness for investors looking for long-term capital appreciation.\n\nAffordability Advantage  \nCompared to other coastal regions, Maroochydore offers an affordability advantage, providing investors with access to a lucrative market without the premium pricing of more established coastal cities. This affordability, combined with the region’s growth potential, presents an opportunity for investors to enter the market at a competitive price point while anticipating value growth.\n\nExcellent Transport Access  \nMaroochydore benefits from exceptional transport links, including proximity to major highways and public transport options, facilitating easy access to Brisbane and other parts of the Sunshine Coast. This connectivity enhances the suburb's attractiveness for commuters and businesses, increasing the demand for residential properties and supporting stable property values.\n\nHigh Tenant Demand  \nThe diverse demographic in Maroochydore, ranging from young professionals to families and retirees, drives a high demand for rental properties. The area's appealing lifestyle, combined with its economic opportunities, attracts a wide range of tenants. This robust demand ensures that investors can enjoy high occupancy rates and a broad potential tenant pool.","https://www.google.com/maps/search/?api=1&query=49%20mckenzie%20drive%20msroochydpore","4","","2","","569","Torrens","","1","","","","","","Emerging Community Zone","No","No","No","No","No","Yes","On-market","Jan 22 2026 03:52 PM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1hY06UUZcimcfjiiWd4NJO9pZ4kV1vF9x"
"697072bb615dd9d43aab0465","Lot 123, Units 1&2, 9 Acacia St Point Vernon QLD 4655","01 H&L Comms","","1&2","9","Acacia St","Point Vernon","QLD","Strong Capital Growth  \nPoint Vernon, within the Fraser Coast Regional LGA, has demonstrated consistent capital growth over recent years. The suburb's property values have risen steadily, supported by increasing demand from both local and interstate buyers. Investors can expect this upward trend to continue, driven by the area's appealing lifestyle and relative affordability compared to larger urban centers.\n\nRobust Rental Yield Strength  \nThe area offers attractive rental yields, making it an enticing option for investors seeking strong cash flow. Point Vernon's rental market benefits from a diverse tenant base, including retirees and families, ensuring stable demand and minimizing the risk of extended vacancies. This consistent rental income potential enhances the overall return on investment.\n\nLow Vacancy Rates  \nPoint Vernon enjoys low vacancy rates, indicating a healthy rental market with sustained tenant interest. This is partially due to the suburb's desirable coastal location and amenities, which attract long-term residents. Investors will appreciate the reduced risk of prolonged vacancies, ensuring a reliable income stream.\n\nStrategic Infrastructure Investment  \nFraser Coast Regional LGA has seen significant infrastructure investment, boosting the region's appeal and accessibility. Projects such as road upgrades and community facilities enhance the quality of life for residents, making the area more attractive to prospective tenants and buyers. This ongoing development supports property value growth and rental demand.\n\nAffordability Advantage  \nCompared to major metropolitan areas, Point Vernon offers a more affordable entry point for investors. This affordability attracts a broader range of buyers and tenants, supporting demand and reducing the risk of price volatility. Investors can capitalize on this affordability to achieve higher returns on investment relative to more expensive markets.\n\nConvenient Transport Access  \nPoint Vernon's location provides convenient access to major transport routes, connecting residents to nearby urban centers and amenities. The proximity to the Bruce Highway and local public transport options makes it an attractive choice for commuters. This accessibility enhances tenant appeal, ensuring strong demand and sustained occupancy rates.\n\nHigh Tenant Demand  \nThe combination of Point Vernon's appealing lifestyle, coastal location, and community amenities drives robust tenant demand. The suburb attracts a diverse demographic, including professionals, retirees, and families, who appreciate the area's relaxed environment and proximity to essential services. Investors can leverage this demand to maintain high occupancy rates and secure stable rental income.","https://www.google.com/maps/search/?api=1&query=9%20acacia%20street%20point%20vernon","3","2","1.5","1.5","456","Owners Corp (Community)","400","1","1","","","","","LDR (Low Density Residential)","No","No","No","No","No","Yes","","Jan 21 2026 05:31 PM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1PHhSjWY_3BtcjxmTnjCe-Oqv8DQBOp3m"
"69706f8f36b00242a2172fc9","Lot 2343, Units A&B, 1 Acacia St Point Vernon QLD 4655","01 H&L Comms","","A&B","1","Acacia St","Point Vernon","QLD","**Strong Capital Growth**  \nPoint Vernon has demonstrated consistent capital growth over recent years, a trend that is projected to continue given the area’s increasing desirability and limited land supply. As part of the Fraser Coast Regional LGA, Point Vernon benefits from broader regional growth patterns, making it a lucrative destination for investors seeking to capitalize on appreciating property values. The picturesque coastal location further enhances its appeal, attracting both buyers and long-term tenants.\n\n**Robust Rental Yield**  \nThe suburb's robust rental yield stands as a compelling reason for investment, with rental demand consistently outstripping supply. Point Vernon offers attractive rental returns, bolstered by its desirable lifestyle amenities and proximity to Hervey Bay. Investors can expect solid rental income streams, supported by a stable demographic mix of families and retirees looking for quality housing options.\n\n**Low Vacancy Rates**  \nPoint Vernon maintains impressively low vacancy rates, reflecting strong tenant demand and the suburb's appeal as a residential haven. This stability ensures minimal periods of vacancy, offering investors reliable cash flow and reducing the risk of prolonged property downtime. The tight rental market is indicative of a well-balanced supply-demand dynamic favoring landlords.\n\n**Significant Infrastructure Investment**  \nRecent and planned infrastructure developments within the Fraser Coast Regional area are set to enhance connectivity and livability, directly benefiting Point Vernon. Initiatives such as improved road networks, upgraded public transport facilities, and enhanced community amenities are expected to drive further demand for housing in the suburb. These investments are likely to underpin future property value appreciation and increase the region’s attractiveness to both renters and buyers.\n\n**Affordability Advantage**  \nPoint Vernon offers an affordability advantage compared to other coastal suburbs, providing investors with the opportunity to enter the market at a lower price point without sacrificing growth potential. This affordability, combined with the suburb's high quality of life, makes it an attractive proposition for first-time investors and seasoned property owners alike. The competitive pricing relative to other coastal hotspots ensures a broad pool of potential tenants and buyers.\n\n**Excellent Transport Access**  \nThe suburb's excellent transport links, including proximity to major highways and public transport options, enhance its accessibility for residents and commuters. This ease of access is a key factor in its growing popularity, making Point Vernon an attractive location for both permanent residents and holidaymakers. Investors can leverage this convenience to appeal to a diverse tenant base seeking well-connected living environments.\n\n**High Tenant Demand**  \nThe area's high tenant demand is driven by its desirable coastal lifestyle and range of amenities, from beautiful beaches to parks and local shops. Point Vernon's blend of natural beauty and community facilities attracts a wide demographic, including families, retirees, and professionals. This diverse tenant profile ensures a steady stream of rental inquiries, providing investors with a reliable source of potential tenants.","https://www.google.com/maps/search/?api=1&query=1%20acacia%20street%20point%20VErsnon%20QLD","5","2","3.5","1.5","590","Strata","240","2","1","","","","","LDR (Low Density Residential)","No","No","No","No","No","Yes","","Jan 21 2026 05:17 PM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1eWwXh1gzEnKWEgH77obHkzpGo2ovL9Po"
"69704306ced372223d4bffaa","4 Osborne Cct Maroochydore QLD 4558","03 Internal with Comms","","","4","Osborne Cct","Maroochydore","QLD","v","https://www.google.com/maps/search/?api=1&query=4%20osborne%20circuit%20maroochydore%20QLD","4","","2.5","","345","Torrens","","2","","","","","","Emerging Community Zone","No","No","No","No","No","Yes","Off-market","Jan 21 2026 02:07 PM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1kyK9BDhdEfII2OkuKJmWTFLasMpHGXPL"
"6970406161597a3001950a26","4 Osborne Cct Maroochydore QLD 4558","03 Internal with Comms","","","4","Osborne Cct","Maroochydore","QLD","v","https://www.google.com/maps/search/?api=1&query=4%20osborne%20circuit%20maroochydore%20QLD","4","","2.5","","345","Torrens","","2","","","","","","Emerging Community Zone","No","No","No","No","No","Yes","Off-market","Jan 21 2026 01:56 PM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1kyK9BDhdEfII2OkuKJmWTFLasMpHGXPL"
"69703f8d12fcad478392d7bf","4 Osborne Cct Maroochydore QLD 4558","03 Internal with Comms","","","4","Osborne Cct","Maroochydore","QLD","v","https://www.google.com/maps/search/?api=1&query=4%20osborne%20circuit%20maroochydore%20QLD","4","","2.5","","345","Torrens","","2","","","","","","Emerging Community Zone","No","No","No","No","No","Yes","Off-market","Jan 21 2026 01:53 PM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1kyK9BDhdEfII2OkuKJmWTFLasMpHGXPL"
"69703c0e9fa281d2ff5c3c94","4 Osborne Cct Maroochydore QLD 4558","03 Internal with Comms","","","4","Osborne Cct","Maroochydore","QLD","v","https://www.google.com/maps/search/?api=1&query=4%20osborne%20circuit%20maroochydore%20QLD","4","","2.5","","345","Torrens","","2","","","","","","Emerging Community Zone","No","No","No","No","No","Yes","Off-market","Jan 21 2026 01:38 PM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1kyK9BDhdEfII2OkuKJmWTFLasMpHGXPL"
"697039b1615dd93ef2a9ebaa","Units 1&2, 5 Acacia St Point Vernon QLD 4655","05 Established","","1&2","5","Acacia St","Point Vernon","QLD","**Strong Capital Growth**  \nPoint Vernon has exhibited consistent capital growth over recent years, making it an attractive proposition for investors seeking long-term appreciation. The suburb benefits from its proximity to coastal attractions and amenities, which has spurred increased buyer interest and demand. The Fraser Coast Regional area is witnessing a surge in popularity as both a lifestyle and investment destination, suggesting continued upward pressure on property values.\n\n**Robust Rental Yield Strength**  \nProperties in Point Vernon offer competitive rental yields, which are appealing to investors looking for strong cash flow. With rental demand driven by a growing population and limited housing supply, landlords are well-positioned to capitalize on the area's favorable market dynamics. These conditions ensure that investors can achieve healthy returns on their investments.\n\n**Low Vacancy Rates**  \nPoint Vernon enjoys low vacancy rates, indicative of a high demand for rental properties and stable tenancy. This trend is bolstered by the suburb's appealing lifestyle, attracting a steady stream of tenants ranging from families to retirees. Investors can expect minimal downtime between tenancies, enhancing the security and reliability of rental income streams.\n\n**Significant Infrastructure Investment**  \nThe Fraser Coast Regional area, encompassing Point Vernon, has seen substantial infrastructure development, enhancing its attractiveness to investors. Recent investments in transport, healthcare, and community facilities are expected to drive further population growth and economic activity. Such developments not only improve the quality of life for residents but also increase property values and investor interest.\n\n**Affordability Advantage**  \nCompared to larger urban centers, Point Vernon offers an affordability advantage that appeals to both buyers and renters. This affordability attracts a diverse demographic profile, providing a broad tenant base for investors. As affordability pressures mount in more expensive areas, Point Vernon stands out as an accessible entry point into the property market with strong potential for future growth.\n\n**Excellent Transport Access**  \nPoint Vernon benefits from excellent transport links, providing easy access to key hubs within the Fraser Coast and beyond. The suburb's connectivity is a significant draw for tenants, particularly those who commute for work or leisure. This accessibility enhances the area's appeal as a residential location, ensuring sustained demand for rental properties.\n\n**High Tenant Demand**  \nThe demand for rental properties in Point Vernon is driven by its desirable coastal location and the lifestyle it offers. The suburb attracts a steady influx of new residents, including professionals, families, and retirees, all seeking the quality of life associated with the area. This high tenant demand ensures that investors can enjoy consistent occupancy rates and reliable rental returns.","https://www.google.com/maps/search/?api=1&query=5%20acacia%20street%20point%20vernon","2","2","1","1","867","Torrens","","1","1","","","","","LDR (Low Density Residential)","No","No","No","No","No","Yes","On-market","Jan 21 2026 01:28 PM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1bXCSiu5Gbz5FEqCmR_eAeDTw2_kUBRdQ"
"697028f37193ef4aeeeb8b31","4 Osborne Cct Maroochydore QLD 4558","03 Internal with Comms","","","4","Osborne Cct","Maroochydore","QLD","v","https://www.google.com/maps/search/?api=1&query=4%20osborne%20circuit%20maroochydore%20QLD","4","","2.5","","345","Torrens","","2","","","","","","Emerging Community Zone","No","No","No","No","No","Yes","Off-market","Jan 21 2026 12:16 PM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1kyK9BDhdEfII2OkuKJmWTFLasMpHGXPL"
"696fca1845254964ca78a1dd","Lot 245, Units A&B, 20 Osborne Cct Maroochydore QLD 4558","01 H&L Comms","","A&B","20","Osborne Cct","Maroochydore","QLD","Strong Capital Growth Potential\nMaroochydore has experienced consistent capital growth, with the median house price rising significantly over the past 5 years due to increasing demand and limited supply.\n\nAttractive Rental Yields\nThe area offers competitive gross rental yields, particularly for houses, making it an appealing option for investors seeking solid cash flow.\n\nLow Vacancy Rates\nVacancy rates in the Maroochydore region remain under 1%, indicating high tenant demand and minimal risk of prolonged vacancies.\n\nMajor Infrastructure Investment\nSignificant projects like the Maroochydore CBD development, Sunshine Coast Airport expansion, and improved public transport links are driving growth and livability.\n\nAffordability Compared to Brisbane\nWhile offering coastal lifestyle and infrastructure, Maroochydore remains more affordable than Brisbane, attracting both investors and residents.\n\nExcellent Transport Connectivity\nClose proximity to the airport, local train and bus services enhances commuter access and regional connectivity, supporting tenant convenience.\n\nHigh Tenant Demand\nProximity to beaches, education, healthcare, and retail makes Maroochydore highly desirable for families, professionals, and retirees, ensuring broad rental appeal.","https://www.google.com/maps/search/?api=1&query=20%20osborne%20circuit%20maroochydore%20QLD","4","2","3.5","1.5","657","Torrens","","2","1","","","","","Emerging Community Zone","No","No","No","No","No","Yes","","Jan 21 2026 05:31 AM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1GOKLAzRyVOgUWzWWQTPfk-hbsZb7ESvf"
"696fca186b197f4922aaf412","Lot 245, Units A&B, 20 Osborne Cct Maroochydore QLD 4558","01 H&L Comms","","A&B","20","Osborne Cct","Maroochydore","QLD","Strong Capital Growth Potential\nMaroochydore has experienced consistent capital growth, with the median house price rising significantly over the past 5 years due to increasing demand and limited supply.\n\nAttractive Rental Yields\nThe area offers competitive gross rental yields, particularly for houses, making it an appealing option for investors seeking solid cash flow.\n\nLow Vacancy Rates\nVacancy rates in the Maroochydore region remain under 1%, indicating high tenant demand and minimal risk of prolonged vacancies.\n\nMajor Infrastructure Investment\nSignificant projects like the Maroochydore CBD development, Sunshine Coast Airport expansion, and improved public transport links are driving growth and livability.\n\nAffordability Compared to Brisbane\nWhile offering coastal lifestyle and infrastructure, Maroochydore remains more affordable than Brisbane, attracting both investors and residents.\n\nExcellent Transport Connectivity\nClose proximity to the airport, local train and bus services enhances commuter access and regional connectivity, supporting tenant convenience.\n\nHigh Tenant Demand\nProximity to beaches, education, healthcare, and retail makes Maroochydore highly desirable for families, professionals, and retirees, ensuring broad rental appeal.","https://www.google.com/maps/search/?api=1&query=20%20osborne%20circuit%20maroochydore%20QLD","4","2","3.5","1.5","657","Torrens","","2","1","","","","","Emerging Community Zone","No","No","No","No","No","Yes","","Jan 21 2026 05:31 AM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1GOKLAzRyVOgUWzWWQTPfk-hbsZb7ESvf"
"69687e0019adb82f3edadd97","Lot 567, 4 Osborne Cct Maroochydore QLD 4558","01 H&L Comms","","","4","Osborne Cct","Maroochydore","QLD","Modern design – Four separate Torrens Title lots with contemporary layouts, appealing to both owner-occupiers and investors.\nFunctional floorplans – Each dwelling provides 3 bedrooms, 2 bathrooms, and private car accommodation (mix of double and single garages) across well-designed built areas of 126–129 sqm approx.\nLow-maintenance land sizes – Compact allotments (209–258 sqm approx.) reduce upkeep, suiting tenants and ensuring ongoing rental demand.\nRental appraisal strength – Expected rental return of ~$530–$550 per week, with gross yield of ~4.40%, underpinned by affordable entry pricing.\nGrowth location – Davoren Park sits within the high-growth City of Playford, one of South Australia’s fastest developing regions, supported by strong infrastructure and population growth forecasts.\nSecurity of Torrens Title – No ongoing strata fees, improving net investor returns.\nFuture value uplift potential – New build completion (September 2025 registration) positions these dwellings to benefit from continued demand in Adelaide’s northern corridor.","https://www.google.com/maps/search/?api=1&query=4%20osbrone%20circuit%20maroochydore","3","","2.5","","456","Torrens","","1","","","","","","Emerging Community Zone","No","No","No","No","No","Yes","","Jan 15 2026 04:41 PM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1BR9lzosucwjKZyrxpYlq10EH-QXgXOo8"
"69686f9bae2014193e8e0554","Lot 987, Units 1&2, 1 Antilles St Parrearra QLD 4575","01 H&L Comms","","1&2","1","Antilles St","Parrearra","QLD","Modern design – Four separate Torrens Title lots with contemporary layouts, appealing to both owner-occupiers and investors.\nFunctional floorplans – Each dwelling provides 3 bedrooms, 2 bathrooms, and private car accommodation (mix of double and single garages) across well-designed built areas of 126–129 sqm approx.\nLow-maintenance land sizes – Compact allotments (209–258 sqm approx.) reduce upkeep, suiting tenants and ensuring ongoing rental demand.\nRental appraisal strength – Expected rental return of ~$530–$550 per week, with gross yield of ~4.40%, underpinned by affordable entry pricing.\nGrowth location – Davoren Park sits within the high-growth City of Playford, one of South Australia’s fastest developing regions, supported by strong infrastructure and population growth forecasts.\nSecurity of Torrens Title – No ongoing strata fees, improving net investor returns.\nFuture value uplift potential – New build completion (September 2025 registration) positions these dwellings to benefit from continued demand in Adelaide’s northern corridor.","https://www.google.com/maps/search/?api=1&query=1%20antilles%20street%20parrearra%20QLD","4","2","3","1.5","444","Torrens","","1","1","1","1","","","N/A","No","No","No","No","No","Yes","","Jan 15 2026 03:39 PM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1fe11UGAfGbQ22ePadafOIbdS5ygo4uWZ"
"69685f37f82334fd8a6850a2","Lot 234, Units 1&2, 1 Antilles St Parrearra QLD 4575","01 H&L Comms","","1&2","1","Antilles St","Parrearra","QLD","Modern design – Four separate Torrens Title lots with contemporary layouts, appealing to both owner-occupiers and investors.\nFunctional floorplans – Each dwelling provides 3 bedrooms, 2 bathrooms, and private car accommodation (mix of double and single garages) across well-designed built areas of 126–129 sqm approx.\nLow-maintenance land sizes – Compact allotments (209–258 sqm approx.) reduce upkeep, suiting tenants and ensuring ongoing rental demand.\nRental appraisal strength – Expected rental return of ~$530–$550 per week, with gross yield of ~4.40%, underpinned by affordable entry pricing.\nGrowth location – Davoren Park sits within the high-growth City of Playford, one of South Australia’s fastest developing regions, supported by strong infrastructure and population growth forecasts.\nSecurity of Torrens Title – No ongoing strata fees, improving net investor returns.\nFuture value uplift potential – New build completion (September 2025 registration) positions these dwellings to benefit from continued demand in Adelaide’s northern corridor.","https://www.google.com/maps/search/?api=1&query=1%20antilles%20sytreet%20parrearra%20","3","2","3.5","1.5","569","Torrens","","1","1","2","","","","Not Available","No","No","No","No","No","Yes","","Jan 15 2026 02:29 PM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1DXbE_JysB3lmYf2GmOGb7k4_qmIEgo_M"
"696845d199120e7934ae9473","3 Antilles St Parrearra QLD 4575","05 Established","","","3","Antilles St","Parrearra","QLD","Modern design – Four separate Torrens Title lots with contemporary layouts, appealing to both owner-occupiers and investors.\nFunctional floorplans – Each dwelling provides 3 bedrooms, 2 bathrooms, and private car accommodation (mix of double and single garages) across well-designed built areas of 126–129 sqm approx.\nLow-maintenance land sizes – Compact allotments (209–258 sqm approx.) reduce upkeep, suiting tenants and ensuring ongoing rental demand.\nRental appraisal strength – Expected rental return of ~$530–$550 per week, with gross yield of ~4.40%, underpinned by affordable entry pricing.\nGrowth location – Davoren Park sits within the high-growth City of Playford, one of South Australia’s fastest developing regions, supported by strong infrastructure and population growth forecasts.\nSecurity of Torrens Title – No ongoing strata fees, improving net investor returns.\nFuture value uplift potential – New build completion (September 2025 registration) positions these dwellings to benefit from continued demand in Adelaide’s northern corridor.","https://www.google.com/maps/search/?api=1&query=3%20antilles%20street%20parrearra","3","","2.5","","687","Green","","1","","","","","","Not Available","No","No","No","No","No","Yes","On-market","Jan 15 2026 12:41 PM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1g5-jxaGb41j2D6do9UbtvqhBpk9ieTJD"
"69683ecec45e2454bbc11d72","5 Antilles St Parrearra QLD 4575","05 Established","","","5","Antilles St","Parrearra","QLD","r","https://www.google.com/maps/search/?api=1&query=5%20antilles%20street%20parrearra","2","","1","","222","Torrens","","1","","","","","","N/A","No","No","No","No","No","Yes","On-market","Jan 15 2026 12:11 PM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1KUTB8lvDHqE-DB4td5hX7pjP60WXYjPM"
"69683c00ae2014aea88d5f80","5 Antilles St Parrearra QLD 4575","05 Established","","","5","Antilles St","Parrearra","QLD","r","https://www.google.com/maps/search/?api=1&query=5%20antilles%20street%20parrearra","2","","1","","222","Torrens","","1","","","","","","N/A","No","No","No","No","No","Yes","On-market","Jan 15 2026 11:59 AM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1KUTB8lvDHqE-DB4td5hX7pjP60WXYjPM"
"69683a7d402d07053a2f2386","5 Antilles St Parrearra QLD 4575","05 Established","","","5","Antilles St","Parrearra","QLD","r","https://www.google.com/maps/search/?api=1&query=5%20antilles%20street%20parrearra","2","","1","","222","Torrens","","1","","","","","","N/A","No","No","No","No","No","Yes","On-market","Jan 15 2026 11:53 AM","May 21 2026 03:39 PM","https://drive.google.com/drive/folders/1KUTB8lvDHqE-DB4td5hX7pjP60WXYjPM"
